sentence1,sentence2,labels,binary,normalized,score
옥상방에 있는 작은 방과 매트리스 의자만이 있다.,물이 처음에는 따뜻하고 차가워진다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
숙박 후 이용 설명과 주변 시설 안내 체크아웃 등을 위해 체크인을 하는 것이 매우 친절했다.,첫날에는 지도와 함께 친근한 설명과 건물 지붕에 좋은 야경이 고개를 끄덕인다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
엄마의 신고서 카드를 찾아왔으니 등록하러 왔다,학교 성적이나 등록을 받는 방식이 어떻게 되나요 ,"{'label': 2.8, 'real-label': 2.833333333333333, 'binary-label': 0}",0,0.5599999999999999,2.8
그리고 아침 식사 준비가 되도록 하세요,자전거를 타면 이어폰을 사용하지 마세요,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
어느 일요일 저녁에 당신을 볼 수 있을까요 ,다음 주 저녁에 약속할 수 있습니다,"{'label': 3.8, 'real-label': 3.8, 'binary-label': 1}",1,0.76,3.8
참고로 청소기와 바닥청소기가 일부 있어 먼지가 많을 때 청소하기 쉽다.,참고로 청소기와 벌레가 있어 먼지가 많으면 청소가 쉽다.,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
태풍 러샤의 피해가 궁금하다.,태풍 러사의 피해 규모는 조금밖에 없다.,"{'label': 4.2, 'real-label': 4.166666666666667, 'binary-label': 1}",1,0.8400000000000001,4.2
에어컨을 사용할 때 자주 꺼지지 않도록 하자,에어컨을 끄는 것을 잊지 마세요,"{'label': 3.0, 'real-label': 3.0, 'binary-label': 1}",1,0.6,3.0
이번 달에 얼마나 많은 에어컨을 사용했는지 알아볼 수 있을까요 ,팬과 에어컨이 어떻게 통합되는지 알려주시면 됩니다.,"{'label': 1.0, 'real-label': 1.0, 'binary-label': 0}",0,0.2,1.0
태국의 날씨,연간 눈이 내리는 가장 큰 지역,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
우선 신주쿠에서는 숙소가 좋았다.,우선 신주쿠에서 좋은 곳이 있었다.,"{'label': 3.6, 'real-label': 3.6, 'binary-label': 1}",1,0.72,3.6
거실 안팎에서 불이 나는 곳은 어디입니까 ,음악 음량 조절 명령이 어떻게 되나요 ,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
특히 1989년 통계가 집계된 이후 고용률이 가장 높았다.,특히 통계가 집계된 1989년 이후 고용률이 가장 높다.,"{'label': 3.8, 'real-label': 3.833333333333333, 'binary-label': 1}",1,0.76,3.8
세계는 이제 저렴한 인건비보다 혁신과 안전한 투자를 선호하기 시작했다.,오늘부터 소득과 상관없이 모든 시민에게 긴급재난지원을 시작했습니다.,"{'label': 0.30000000000000004, 'real-label': 0.28571428571428503, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
큰 슈퍼마켓 바로 아래에 물이나 맥주에 구멍이 뚫렸다.,동네 전체가 주인의 집 옆에서 따로 있는 집을 느꼈다.,"{'label': 1.0, 'real-label': 1.0, 'binary-label': 0}",0,0.2,1.0
그러나 역에서 조금 떨어져 있었다,그러나 그 위치는 역에 조금 가까웠다,"{'label': 2.5, 'real-label': 2.5, 'binary-label': 0}",0,0.5,2.5
우리는 또 107조원의 증권시장 안정자금을 운용할 예정이다.,우리는 또 10조7천억원의 주식시장 안정자금을 운용할 예정이다.,"{'label': 3.6, 'real-label': 3.571428571428572, 'binary-label': 1}",1,0.72,3.6
우호적인 호스트 덕분에 주변 시장과 유명한 레스토랑에 대한 정보도 받았고 소통이 큰 편이다.,친근한 커뮤니티 덕분에 인근 시장과 유명 레스토랑에 대한 정보를 얻고 잘 소통할 수 있었다.,"{'label': 3.4, 'real-label': 3.428571428571428, 'binary-label': 1}",1,0.6799999999999999,3.4
와이파이가 유럽 여행에서 가장 빠른 속도였다.,그동안 본 것은 완벽한 에어비앤비이다,"{'label': 0.30000000000000004, 'real-label': 0.28571428571428503, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
이밖에도 코로나19 등 유엔의 건강 안보 문제에 대한 조율적 대응을 추진하는 데 우호적 단체들의 심도 있는 논의가 큰 도움이 될 것으로 기대했다.,이밖에 우호국들의 심도 있는 논의가 유엔 공동대응 추진과 코로나19 등 안보 문제에 대한 효과적인 대책 등에 큰 도움이 될 것으로 기대된다.,"{'label': 3.0, 'real-label': 3.0, 'binary-label': 1}",1,0.6,3.0
한국 이메일이 언제 끝날까 ,한국 우편 서비스는 언제 운영되나요 ,"{'label': 2.7, 'real-label': 2.666666666666667, 'binary-label': 0}",0,0.54,2.7
주 최대 52시간 근무제 등 근로시간 단축은 올해 1월부터 50299개 사업장에서 시작됐으며 2021년 7월부터는 549개소에도 적용된다.,장기근무 관행 개선을 위한 제도 확대로 주 52시간 최대 근무제가 50299개 기업에 적용된다.,"{'label': 2.1, 'real-label': 2.1428571428571432, 'binary-label': 0}",0,0.42000000000000004,2.1
여기에 영재학교 성과평가제 도입과 영재고 졸업생 과학공학생 확대 등이 학교 설립 목적 달성과 운영에 대한 책임을 강화한다.,이밖에 영재고 성과평가제를 도입한 영재 고등학교 과학공학 확대 등 학교 설립 운영 목적을 달성하는 데 대한 책임을 강화할 계획이다.,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
학술적 언론적 홍보로부터 더 자주 온 우편물,엑셀 파일을 바로 읽는 법을 알려드리겠습니다,"{'label': 0.2, 'real-label': 0.16666666666666602, 'binary-label': 0}",0,0.04,0.2
모두 좋지만 무엇보다 갤라타타워가 창밖을 내다보는 것은 매우 시원하다.,에펠타워는 그림보다 훨씬 가까워 보인다,"{'label': 0.7000000000000001, 'real-label': 0.6666666666666661, 'binary-label': 0}",0,0.14,0.7000000000000001
다음 달까지만 머물지 말고 이달에 보일러 점검을 받자,거실에 불이 켜져 있는지 모르겠다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
아침에는 다양한 잼과 차 빵을 준비한다,그러나 다양한 시리얼 빵 주스 리모네를 포함해 보기에는 귀엽다.,"{'label': 1.0, 'real-label': 1.0, 'binary-label': 0}",0,0.2,1.0
다만 회원가입 경영협력에 필수적인 퇴직연금과 축적공제는 이전에 합의문을 바탕으로 가입한 바 있다.,시장 점검은 투기과열지역에서 국내 주택가격과 부동산시장자금이 이어지고 있는 것으로 확인됐다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
시의 시설은 사진과 다르기 때문에 체류 장소를 선택할 때는 더 주의가 필요하다.,시의 시설은 사진과 다르기 때문에 체류를 선택할 때는 더 주의해야 한다.,"{'label': 3.5, 'real-label': 3.5, 'binary-label': 1}",1,0.7,3.5
국내와 두부 가공에 대한 소비를 확대하는 한편 제품과 재배 기술을 개선하는 데 힘쓰겠다.,백신과 치료제 개발이 가장 중요한 만큼 코로나 치료와 백신 개발에 맞는 임상 단계에 대한 맞춤형 지원을 확대하겠다.,"{'label': 0.7000000000000001, 'real-label': 0.6666666666666661, 'binary-label': 0}",0,0.14,0.7000000000000001
이에 부동산 가격이 점차 시세의 90선까지 실현된다.,공시가격 산정의 근거가 되는 시세와 실질화율이 공시될지 여부를 밝힌다.,"{'label': 1.2, 'real-label': 1.166666666666667, 'binary-label': 0}",0,0.24,1.2
중간고사가 예정되었을 때는 이번 주와 다음 주가 있었다.,그 수업은 내일 아침 몇 시에 시작된다,"{'label': 0.4, 'real-label': 0.42857142857142805, 'binary-label': 0}",0,0.08,0.4
그 방과 화장실은 정말 깨끗한 인테리어 너무 예쁘다,방에서 보는 해질녘이 너무 예쁘다.,"{'label': 0.2, 'real-label': 0.16666666666666602, 'binary-label': 0}",0,0.04,0.2
환경부는 수소충전소 건설을 위한 자문단을 구성하고 첫 회의를 열어 충전소에 대한 인허가 문제를 논의한다.,자문단의 첫 회의는 입지허가 가능성을 둘러싼 갈등을 예측하는 데 초점을 맞췄다.,"{'label': 3.0, 'real-label': 3.0, 'binary-label': 1}",1,0.6,3.0
내일 밤에 몇 가지 약속을 한다,나는 다음 주에 저녁 식사를 위해 여러 번 잡혔다,"{'label': 3.2, 'real-label': 3.166666666666667, 'binary-label': 1}",1,0.64,3.2
다음 장소는 대한민국 대표단 발표 이후 국제올림픽위원회 위원들이 선정한다.,다음 자리는 한국 대표단의 발표 이후 국제올림픽위원회 위원들이 선정한다.,"{'label': 4.1, 'real-label': 4.142857142857143, 'binary-label': 1}",1,0.82,4.1
천둥과 번개 중 어느 쪽을 두려워하세요 ,천둥과 번개 속에서 무엇을 두려워하는지 말해줘,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
집 바로 옆 식당에서도 한식을 판매했다.,나는 거리 바로 맞은편 큐브에 있는 음식점들이 좋았다,"{'label': 1.2, 'real-label': 1.166666666666667, 'binary-label': 0}",0,0.24,1.2
그러나 메시지를 통해 소통하는 데는 조금 더 시간이 걸렸다.,하지만 연락이 닿는 데 오랜 시간이 걸렸다.,"{'label': 3.5, 'real-label': 3.5, 'binary-label': 1}",1,0.7,3.5
약간의 둔감함에 대한 설명,제대로 작동하지 않는 것 같다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
성심당 평양냉면 전문 레스토랑 서북면과 대전의 대표 생산자인 서울 광진구가 100년 가게로 선정됐다.,이로 인해 전국 636개 점포가 몰렸다.,"{'label': 0.5, 'real-label': 0.5, 'binary-label': 0}",0,0.1,0.5
조명이 밝아서 어두워지는 게 좋을 거야,어두운 불빛을 좋아해서 밝은 불빛이 마음에 든다.,"{'label': 4.5, 'real-label': 4.5, 'binary-label': 1}",1,0.9,4.5
그 주인은 아침 일찍 나가 조기에 들어온다,아침에 밖에 나가서 밤에 들어오도록 하세요,"{'label': 0.7000000000000001, 'real-label': 0.7142857142857141, 'binary-label': 0}",0,0.14,0.7000000000000001
인천국제공항의 풍속,인천국제공항 풍속,"{'label': 3.9, 'real-label': 3.857142857142857, 'binary-label': 1}",1,0.78,3.9
장기 공공임대 재고는 기존 목표인 2 200만대를 넘어서며 25년 만에 67 10 규모의 재고 확대율이 2 5년 동안 240만대로 나타났다.,장기 공공임대 재고는 기존 22년 목표치 200만대를 초과해 25년 만에 240만대로 확대돼 17년 만인 6725년이 지난 뒤 평균 8년 만이다.,"{'label': 4.5, 'real-label': 4.5, 'binary-label': 1}",1,0.9,4.5
특히 흡연비만 등 코로나19에서 위험군이 높은 시민은 흡연과 적절한 체중관리 등 건강관리를 받아야 한다.,특히 흡연 비만 등 코로나19 고위험군 시민들은 흡연과 적절한 체중관리 등 건강을 관리해야 한다.,"{'label': 4.1, 'real-label': 4.142857142857143, 'binary-label': 1}",1,0.82,4.1
더우면 음식 밖에 냉장고에 넣어두세요,뜨거울 때 밖에서 음식을 냉장고에 두자,"{'label': 4.3, 'real-label': 4.333333333333333, 'binary-label': 1}",1,0.86,4.3
매월 말에는 아동수당 결정일이 20년 3월 중 가입자가 추가로 확정해 문자별로 육아쿠폰 결제를 안내한다.,결정일이 끝나는 3월 20일 가입자를 추가로 확인한 뒤 문자메시지로 육아쿠폰 결제를 통보한다.,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
에어컨이 좋고 숙소가 매우 깨끗하다.,에어컨이 좋고 숙소가 매우 깨끗하다.,"{'label': 4.7, 'real-label': 4.666666666666667, 'binary-label': 1}",1,0.9400000000000001,4.7
한편 이번 콘퍼런스는 4위 출범 3주년과 인공지능 국가전략 1주년을 기념해 개최된다.,반면 이번 회의는 4차 위원회 출범 3주년과 인공지능 국가전략 1주년을 맞아 열린다.,"{'label': 3.3, 'real-label': 3.333333333333333, 'binary-label': 1}",1,0.6599999999999999,3.3
정부가 2022년 전국 11만4 000가구 수도권 7만가구에 대해 추가 임대주택을 지원하기로 했다.,정부가 2021 2022년 전국 11만4 000가구 수도권 7만가구에 추가 임대주택을 지원하기로 했다.,"{'label': 3.4, 'real-label': 3.428571428571428, 'binary-label': 1}",1,0.6799999999999999,3.4
오버캠프에는 레스토랑이 많고 분위기 좋은 바가 많다.,물 개방과 온도 조절이 조금 어려웠다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
하지만 정말 깨끗하고 최고의 위치에 있다,정말 최고의 호스트이고 머무르는 곳이 가장 좋다.,"{'label': 1.0, 'real-label': 1.0, 'binary-label': 0}",0,0.2,1.0
매일 아침 몽골 언덕의 해돋이를 보았다,매일 아침 몽골 언덕의 해돋이를 보았다,"{'label': 4.7, 'real-label': 4.714285714285714, 'binary-label': 1}",1,0.9400000000000001,4.7
교토와 도쿄 사이의 지진 위험이 어느 정도 더 큰가 ,교토와 도쿄에서 지진이 발생할 위험이 더 큰 곳은 어디입니까 ,"{'label': 4.2, 'real-label': 4.2, 'binary-label': 1}",1,0.8400000000000001,4.2
주요 관광시설과 지하철 슈퍼마켓에 가깝고 건물에도 큰 장점이 있다.,주요 관광시설 지하철역 슈퍼마켓과 가깝고 건물 내부에 엘리베이터가 있다는 점도 큰 장점이다.,"{'label': 3.8, 'real-label': 3.833333333333333, 'binary-label': 1}",1,0.76,3.8
나는 욕실에 있는 모든 화장실에 편안하다,주방에는 가스 범위가 모두 있다,"{'label': 0.7000000000000001, 'real-label': 0.7142857142857141, 'binary-label': 0}",0,0.14,0.7000000000000001
여기 오면 따뜻한 환영을 받을 것이다,자신이 자연의 일부임을 느낄 수 있다,"{'label': 0.7000000000000001, 'real-label': 0.7142857142857141, 'binary-label': 0}",0,0.14,0.7000000000000001
시작하면 산의 잎이 나온다. 내장산,이번 주말 날씨에 대해 말씀해 주세요,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
집 밖에서 실내 온도가 어떤지 모르겠다.,봄에는 가습기 대신 공기청정기를 켜보자,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
모두 지하철역 슈퍼레터와 스와브에 가깝다,지하철역에는 레스터 랭스타벅스 등 모든 슈퍼마켓이 있다.,"{'label': 4.2, 'real-label': 4.166666666666667, 'binary-label': 1}",1,0.8400000000000001,4.2
금요일에 예약 일정을 잡지 마세요.,다른 사람들이 약속해야 하는 만큼 금요일에는 약속을 하지 마세요,"{'label': 3.1, 'real-label': 3.1428571428571432, 'binary-label': 1}",1,0.62,3.1
그 집은 어디서나 전망이 가장 좋았다,나는 베니스에서 항상 여기 왔다,"{'label': 0.1, 'real-label': 0.14285714285714202, 'binary-label': 0}",0,0.02,0.1
이번 주말 제주에서 비가 오는 것을 알고 싶습니다.,연간 가장 큰 비가 오는 곳은 어디입니까 ,"{'label': 0.6000000000000001, 'real-label': 0.6000000000000001, 'binary-label': 0}",0,0.12000000000000002,0.6000000000000001
뉴스와 예능 채널에서 볼 수 있는 것을 보겠습니다.,뉴스와 예능 채널에서 어떤 것을 더 좋아하세요 ,"{'label': 3.0, 'real-label': 3.0, 'binary-label': 1}",1,0.6,3.0
여전히 바로 앞에 큰 슈퍼마켓이 있어서 당장 살 수 있다.,하지만 바로 앞에 큰 슈퍼마켓이 있어 필요한 것을 구입하고 빨리 요리를 할 수 있다.,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
잭 우체통에서 받은 첫 우편함은 무엇입니까 ,지메일을 쓰면 몇 개의 부착물을 보낼 수 있다,"{'label': 0.6000000000000001, 'real-label': 0.5714285714285711, 'binary-label': 0}",0,0.12000000000000002,0.6000000000000001
역 근처에 상점과 상점 사이에 방이 있다.,역 근처가 아주 가깝고 쇼핑몰과 상가 사이에 공간이 있다.,"{'label': 4.3, 'real-label': 4.2857142857142865, 'binary-label': 1}",1,0.86,4.3
큰 경력을 가진 사람들을 많이 아는 것이 좋다.,당신이 파리에 있으면 여기 있는 것을 권한다,"{'label': 0.6000000000000001, 'real-label': 0.5714285714285711, 'binary-label': 0}",0,0.12000000000000002,0.6000000000000001
니시 신주역에서 5분 거리에 있다.,우리는 신주역에서 걸어서 5분 거리에 있다,"{'label': 4.3, 'real-label': 4.333333333333333, 'binary-label': 1}",1,0.86,4.3
그는 여러 방에 손님을 초대한다,그는 여러 방을 갖고 손님을 초대한다,"{'label': 3.7, 'real-label': 3.714285714285714, 'binary-label': 1}",1,0.74,3.7
날씨가 추운 밤에 잠을 잘 수 없는 어려움이 있는 것 같다.,날씨가 추운 밤에는 잠을 잘 수가 없다고 생각한다.,"{'label': 3.9, 'real-label': 3.857142857142857, 'binary-label': 1}",1,0.78,3.9
그는 내가 만난 최고의 호스트 중 가장 가족이었다,그는 내가 만난 최고의 호스트였다,"{'label': 2.9, 'real-label': 2.857142857142857, 'binary-label': 0}",0,0.58,2.9
미지급 가족 노동자 수도 2만4 000명 감소했다.,구직자 수는 1년 전보다 9000명이 늘어난 53만3000여명이었다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
보통 호스트에게 메시지를 전해 주세요,호스트와 메시지에 연락하지 마세요,"{'label': 2.1, 'real-label': 2.1428571428571432, 'binary-label': 0}",0,0.42000000000000004,2.1
먼저 침대 덮개를 씻는 게 좋은 일이라고 생각한다.,우선 호스트가 소통하는 데 매우 능숙하다.,"{'label': 0.2, 'real-label': 0.16666666666666602, 'binary-label': 0}",0,0.04,0.2
이번 주 아니면 다음 주 주말에 바쁘다고 하셨나요 ,우리가 경보를 울릴 때 단 한 가지만 하지 말자,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
나중에 물어보지 마. 좋은 친구의 생일을 맞이하자,친구의 생일을 잊고 화를 내지 마세요,"{'label': 2.7, 'real-label': 2.666666666666667, 'binary-label': 0}",0,0.54,2.7
모든 것을 폭발시키고 컴퓨터에 뒷걸음질치면 후회하지 마세요,네이버 블로그의 콘텐츠만 남기는 것이 아니라 컴퓨터에 뒷받침하는 게 좋지 않을까 ,"{'label': 2.4, 'real-label': 2.428571428571428, 'binary-label': 0}",0,0.48,2.4
내 최대 이메일 회사는 어디 있지 ,내가 가장 많은 이메일을 어디에 썼는지 말해줘,"{'label': 3.7, 'real-label': 3.714285714285714, 'binary-label': 1}",1,0.74,3.7
책을 읽을 때 얼마나 빛을 켜야 하나요 ,책을 읽을 때 불을 켜는 것이 적절하다,"{'label': 4.0, 'real-label': 4.0, 'binary-label': 1}",1,0.8,4.0
당신은 10층에서 가장 좋은 경치를 즐겼다,그것은 10층에서 가장 좋은 전망이었다,"{'label': 3.4, 'real-label': 3.428571428571428, 'binary-label': 1}",1,0.6799999999999999,3.4
두 자릿수 모두 소비심리지수가 상승해 11년 6개월 만에 가장 큰 폭으로 상승했다.,산업생산과 소비자 투자가 9월 3개월 만에 증가했다.,"{'label': 0.2, 'real-label': 0.2, 'binary-label': 0}",0,0.04,0.2
당신 친구의 결혼 기념일은 언제입니까 ,친구가 어느 순간 결혼했었다,"{'label': 3.6, 'real-label': 3.571428571428572, 'binary-label': 1}",1,0.72,3.6
예약 일정을 바꾸면 갑자기 바꾸지 말고 미리 말해주세요,아무런 연락도 없이 늦는 것이 아니라 미리 이유를 말씀드리겠습니다.,"{'label': 2.4, 'real-label': 2.4, 'binary-label': 0}",0,0.48,2.4
콜센터에서 집단감염이 발생한 구로코리아빌딩이 지난달 23일 완전히 개방됐다.,대구에서 코로나19 확진자가 확산되면서 가벼운 질환 환자들을 위한 생활관리센터로 활용됐던 경북대 생활센터는 지난달 28일 생활치료센터 역할을 끝냈다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
이 집 발코니에서 멀리 떨어져 있지만 에펠탑이 보인다.,방이 너무 좋고 에펠탑이 창문에서 보인다.,"{'label': 2.3, 'real-label': 2.333333333333333, 'binary-label': 0}",0,0.45999999999999996,2.3
추가 담요와 베개가 옷장 안에 있지만 무인 사용을 위해 유로 2개를 충전한다.,그러나 도시와는 조금 거리가 멀다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
보건복지부가 21일 어린이 돌봄쿠폰을 어떻게 사용할 것인지에 대한 주요 질문과 답변을 제작했다.,보건복지부가 21일 보육 쿠폰을 어떻게 사용할 것인가에 대한 주요 질문지를 작성했다.,"{'label': 3.4, 'real-label': 3.428571428571428, 'binary-label': 1}",1,0.6799999999999999,3.4
올해와 내년에는 휴일이 더 많다.,그 논문은 이달과 다음 달에 언제 발행될까 ,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
우리는 완벽한 곳에서 완벽하게 휴가를 보냈다,우리는 완벽한 곳에서 완벽하게 휴가를 보냈다,"{'label': 5.0, 'real-label': 5.0, 'binary-label': 1}",1,1.0,5.0
중소벤처기업부가 창문과 질병의 혼잡을 해소하기 위해 단일 대출 신청을 도입한다.,정부는 반기능을 막기 위해 윤리적 제도를 구축한다,"{'label': 0.2, 'real-label': 0.2, 'binary-label': 0}",0,0.04,0.2
예약을 변경한 곳은 어디입니까 ,나는 플레이하려고 하지만 금요일에 가서 토요일로 갈 거야,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
모든 포지션은 다른 호스트들의 평가와 같았다,가능한 모든 손님들의 친절함이 최고였다.,"{'label': 2.8, 'real-label': 2.833333333333333, 'binary-label': 0}",0,0.5599999999999999,2.8
조심하지 마. 여자친구랑 먼저 데이트하자,옛 여자친구의 약속을 먼저 잊지 말아주세요,"{'label': 3.3, 'real-label': 3.333333333333333, 'binary-label': 1}",1,0.6599999999999999,3.3
이런 연대가 위기를 극복할 때다.,이제는 이 위기를 극복하기 위해 다시 연대의 힘을 보여줄 때다.,"{'label': 4.5, 'real-label': 4.5, 'binary-label': 1}",1,0.9,4.5
화장실에 가서 정문 어딘가에 불을 붙이고 싶다,방 온도를 올릴 거라고 생각하지 않아서 그만둬라,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
차가운 물과 뜨거운 물에서 가장 좋아하는 온도는 무엇입니까 ,차가운 물과 뜨거운 물 사이에서 가장 좋아하는 목욕 온도는 무엇입니까 ,"{'label': 3.3, 'real-label': 3.333333333333333, 'binary-label': 1}",1,0.6599999999999999,3.3
에어컨 풍향을 어떻게 조절할 수 있을까요 ,이 에어컨의 방향을 어떻게 조절할지 알고 싶다,"{'label': 4.2, 'real-label': 4.166666666666667, 'binary-label': 1}",1,0.8400000000000001,4.2
에어컨으로서 가습기 관리에 주목하는 것이 좋다.,아니 그냥 관광지와 가까이 있어야 한다,"{'label': 0.1, 'real-label': 0.14285714285714202, 'binary-label': 0}",0,0.02,0.1
아산진천시설 외에도 대통령의 도시락이 지급된 사례는 없었다.,아직 백신이나 치료법이 없다,"{'label': 0.2, 'real-label': 0.16666666666666602, 'binary-label': 0}",0,0.04,0.2
과학고 역시 면접 2단계가 수학과목 양적평가에서 창의력과 종합적인 사고력과 협업태도를 평가할 수 있도록 면접문제를 개선한다.,과학고등학교도 수학과 과학 교과서 평가에서 창의적이고 종합적인 사고와 협력을 평가할 수 있도록 면접을 개선한다.,"{'label': 4.0, 'real-label': 4.0, 'binary-label': 1}",1,0.8,4.0
에펠탑을 즐기기에는 멋진 집처럼 보인다,에펠타워를 즐기는 것이 좋은 곳이라고 생각한다.,"{'label': 3.5, 'real-label': 3.5, 'binary-label': 1}",1,0.7,3.5
에어컨 테이블에서 나온 물 두 병이 방에 놓여 있었고 화장실은 깨끗하다.,그 방은 가격보다 크고 화장실은 깨끗하다,"{'label': 1.3, 'real-label': 1.333333333333333, 'binary-label': 0}",0,0.26,1.3
이밖에도 코로나19의 일상과 관련된 감정적인 단어들이 우울증 등 부정적 민감한 단어의 비중이 높았고 위로와 휴식 등 긍정적 감정 단어가 등장했다.,해양수산부가 17일 한반도에 대응해 19일 경제장관회의에서 이 같은 내용을 포함한 항공해운 분야 긴급지원대책을 발표했다.,"{'label': 0.1, 'real-label': 0.14285714285714202, 'binary-label': 0}",0,0.02,0.1
쉬는 아름다운 곳을 찾으면 완벽하다,나는 인근 여행을 위해 중앙역 근처에 있는 숙소에 매우 만족한다,"{'label': 0.5, 'real-label': 0.5, 'binary-label': 0}",0,0.1,0.5
정부가 내년부터 철도노선 6건 산업단지 3건 하수병원 등 12건에 대한 기본 및 시행에 착수한다.,버스 노선과 예약 계획 확대는 9월부터 시작되며 정차 없이 교차로를 통과하는 기본 설계가 시작된다.,"{'label': 0.5, 'real-label': 0.5, 'binary-label': 0}",0,0.1,0.5
침대 옆에 콘서트가 있어 휴대전화 충전이 용이하다.,침대 옆에 콘서트가 있어 휴대전화 충전이 용이하다.,"{'label': 4.3, 'real-label': 4.333333333333333, 'binary-label': 1}",1,0.86,4.3
숙소 위치는 솔 스퀘어에서 옮겨야 한다,솔 스퀘어에서 조금만 걸을 수 있다,"{'label': 4.1, 'real-label': 4.142857142857143, 'binary-label': 1}",1,0.82,4.1
여름에 약속을 받을 생각이라면 낮이 아닌 시원한 저녁이 될 것이다.,여름이니까 낮이 아닌 시원한 저녁에 좋은 약속을 하도록 하세요.,"{'label': 3.6, 'real-label': 3.571428571428572, 'binary-label': 1}",1,0.72,3.6
위치 역시 타임스퀘어와 가깝고 유명 옥상 바 프레스 라운지도 걸어서 있다.,테라스와 에펠타워가 개선되는 것을 볼 수 있는 아주 좋은 곳이다.,"{'label': 1.0, 'real-label': 1.0, 'binary-label': 0}",0,0.2,1.0
세탁기 전자레인지 등 모든 지시가 있었다.,기숙사에는 세탁기 등의 지시가 있었다,"{'label': 3.0, 'real-label': 3.0, 'binary-label': 1}",1,0.6,3.0
올해는 몇 시가 될 것이다,오늘은 몇 시가 될까요 ,"{'label': 4.6, 'real-label': 4.571428571428571, 'binary-label': 1}",1,0.9199999999999999,4.6
남북 정상이 합의한 동해선과 경의선을 잇는 꿈을 실현하길 기대한다.,포항의 더위가 전국적으로 확산되고 지역경제와 함께 국가경제의 활력을 위해 1년이 되기를 바란다.,"{'label': 0.2, 'real-label': 0.2, 'binary-label': 0}",0,0.04,0.2
공항버스와 교통 편의성이 뛰어나며 대부분의 해안 트렌드는 산책로 이동이 가능하다.,공항버스와 교통이 우수하고 침실 좌석 대부분이 걸을 수 있다.,"{'label': 4.3, 'real-label': 4.2857142857142865, 'binary-label': 1}",1,0.86,4.3
특가를 늦게까지 확인할 수 없으니 특별한 티몬 이메일을 받으면 알려주세요,티몬으로부터 일반 광고 메일이 아닌 특별 가이드를 받을 때 알려주세요,"{'label': 3.3, 'real-label': 3.285714285714286, 'binary-label': 1}",1,0.6599999999999999,3.3
지메일 비밀번호를 너무 자주 바꾸려고 하지 마세요,티몬이 보낸 이메일에 비밀번호가 있으니 말씀해 주시겠어요 ,"{'label': 0.5, 'real-label': 0.5, 'binary-label': 0}",0,0.1,0.5
그 시설은 내가 생각했던 것보다 좋았다,그 시설은 내가 생각했던 것보다 좋았다,"{'label': 4.2, 'real-label': 4.166666666666667, 'binary-label': 1}",1,0.8400000000000001,4.2
화장실 청소에서도 깨끗함이 뛰어났다.,체크인 청소와 고객 서비스가 모두 우수했다.,"{'label': 1.3, 'real-label': 1.333333333333333, 'binary-label': 0}",0,0.26,1.3
집 바로 앞에 슈퍼마켓이 있어 기본 음식과 음료 사기에 유리하다.,집 바로 앞에 슈퍼마켓이 있어 기본 음식과 음료 제품을 사는 것이 유리하다.,"{'label': 4.2, 'real-label': 4.166666666666667, 'binary-label': 1}",1,0.8400000000000001,4.2
올해 생산된 백신에 대한 안정적인 검사를 통해 모든 제품이 25 24시간 유지된 것으로 확인됐다.,이에 강원도 산불은 완공까지 13시간이 걸렸다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
